5.0 3.82143684484e-38 1.60381029946e-38 3.82143684484e-38 1.60381029946e-38 1.97072864221e-39 1.40066563521e-39
5.64911354913 4.29462432409e-38 1.81669848725e-38 4.29462432409e-38 1.81669848725e-38 4.37894887121e-39 3.10011400544e-39
6.38249677819 4.82675012744e-38 2.05731245078e-38 4.82675012744e-38 2.05731245078e-38 7.80961402826e-39 5.48840850254e-39
7.21108980538 5.42511041137e-38 2.32918575079e-38 5.42511041137e-38 2.32918575079e-38 1.21015755417e-38 8.38031568289e-39
8.14725302471 6.09792077981e-38 2.63633500751e-38 6.09792077981e-38 2.63633500751e-38 1.69045494937e-38 1.13931770736e-38
9.20495149001 6.85461309106e-38 2.98345244526e-38 6.85461309106e-38 2.98345244526e-38 2.23120735288e-38 1.45668539865e-38
10.3999632363 7.70563622668e-38 3.37574596034e-38 7.70563622668e-38 3.37574596034e-38 2.85073040515e-38 1.80198636107e-38
11.7501146457 8.66291781341e-38 3.81912978898e-38 8.66291781341e-38 3.81912978898e-38 3.56560748356e-38 2.18487981322e-38
13.2755463697 9.73967649875e-38 4.32028247053e-38 9.73967649875e-38 4.32028247053e-38 4.39242785512e-38 2.61436442207e-38
14.9990137739 1.09509827988e-37 4.88671625895e-38 1.09509827988e-37 4.88671625895e-38 5.34836506084e-38 3.0994054162e-38
16.9462263867 1.23137950317e-37 5.52694970142e-38 1.23137950317e-37 5.52694970142e-38 6.45147759075e-38 3.64918373361e-38
19.1462314175 1.38471156329e-37 6.2506077327e-38 1.38471156329e-37 6.2506077327e-38 7.7217331929e-38 4.27367294456e-38
21.6318470631 1.55725418885e-37 7.06866270699e-38 1.55725418885e-37 7.06866270699e-38 9.18093231034e-38 4.98381806223e-38
24.4401520674 1.75143279887e-37 7.99351878733e-38 1.75143279887e-37 7.99351878733e-38 1.08536434422e-37 5.79211484351e-38
27.6130388373 1.96998084558e-37 9.03917875114e-38 1.96998084558e-37 9.03917875114e-38 1.27671879045e-37 6.71240846723e-38
31.1978383657 2.2159847672e-37 1.02215680893e-37 2.2159847672e-37 1.02215680893e-37 1.49525660522e-37 7.76064943276e-38
35.248026283 2.49291795053e-37 1.1558652364e-37 2.49291795053e-37 1.1558652364e-37 1.74442862074e-37 8.95458394665e-38
39.8240205711 2.80468260182e-37 1.30708429939e-37 2.80468260182e-37 1.30708429939e-37 2.02815795505e-37 1.03146902294e-37
44.9940828377 3.155683724e-37 1.47810998698e-37 3.155683724e-37 1.47810998698e-37 2.35082234419e-37 1.18639482541e-37
50.8353365978 3.55087573014e-37 1.67157852908e-37 3.55087573014e-37 1.67157852908e-37 2.71737453692e-37 1.36284917048e-37
57.4349177499 3.99584283976e-37 1.89041080033e-37 3.99584283976e-37 1.89041080033e-37 3.13341930804e-37 1.56381309491e-37
64.8912744107 4.49684798883e-37 2.13797854224e-37 4.49684798883e-37 2.13797854224e-37 3.60514751013e-37 1.79257256208e-37
73.3156354988 5.06095917585e-37 2.41804963876e-37 5.06095917585e-37 2.41804963876e-37 4.139537866e-37 2.05283497564e-37
82.8336699718 5.6961253936e-37 2.73490768225e-37 5.6961253936e-37 2.73490768225e-37 4.74452769057e-37 2.34888570717e-37
93.5873614723 6.41124963344e-37 3.09339776672e-37 6.41124963344e-37 3.09339776672e-37 5.42894977512e-37 2.68549118098e-37
105.737126344 7.21640563596e-37 3.49899117888e-37 7.21640563596e-37 3.49899117888e-37 6.20273820963e-37 3.06802832357e-37
119.464206615 8.12283200351e-37 3.95787511376e-37 8.12283200351e-37 3.95787511376e-37 7.07708125789e-37 3.50261981832e-37
134.973373645 9.14317545792e-37 4.47703361795e-37 9.14317545792e-37 4.47703361795e-37 8.06454741836e-37 3.99619611795e-37
152.495982766 1.02916450539e-36 5.06435560138e-37 1.02916450539e-36 5.06435560138e-37 9.17919571297e-37 4.5564978786e-37
172.293424486 1.15841420691e-36 5.7288026169e-37 1.15841420691e-36 5.7288026169e-37 1.04367970006e-36 5.19238335845e-37
194.661023738 1.3038486671e-36 6.48040198935e-37 1.3038486671e-36 6.48040198935e-37 1.18551437843e-36 5.91384259792e-37
219.932445337 1.46745996827e-36 7.33049630367e-37 1.46745996827e-36 7.33049630367e-37 1.34540301419e-36 6.73210956926e-37
248.484671369 1.65147715583e-36 8.29192241157e-37 1.65147715583e-36 8.29192241157e-37 1.52556907655e-36 7.65989290435e-37
280.743624757 1.85839780558e-36 9.37910304482e-37 1.85839780558e-36 9.37910304482e-37 1.72848473291e-36 8.71151838731e-37
317.190522889 2.09099100968e-36 1.06082902696e-36 2.09099100968e-36 1.06082902696e-36 1.9569258329e-36 9.90319783228e-37
358.369056101 2.35235085524e-36 1.19977768745e-36 2.35235085524e-36 1.19977768745e-36 2.21397261424e-36 1.12530771653e-36
404.893498082 2.64591748112e-36 1.35681510498e-36 2.64591748112e-36 1.35681510498e-36 2.50305481986e-36 1.27816626098e-36
457.457869193 2.97551128825e-36 1.5342473451e-36 2.97551128825e-36 1.5342473451e-36 2.82797389614e-36 1.45119222483e-36
516.846289403 3.34534451627e-36 1.73467083048e-36 3.34534451627e-36 1.73467083048e-36 3.19295665312e-36 1.64696647883e-36
583.944675257 3.76011042723e-36 1.96098689797e-36 3.76011042723e-36 1.96098689797e-36 3.60266340304e-36 1.8683857812e-36
659.753955386 4.22495192652e-36 2.21644756787e-36 4.22495192652e-36 2.21644756787e-36 4.06224133604e-36 2.11869990967e-36
745.405001693 4.74553910905e-36 2.50468994353e-36 4.74553910905e-36 2.50468994353e-36 4.57734601925e-36 2.40151866765e-36
