5.64911354913 24.4401520674 0.0 0.0
5.64911354913 27.6130388373 0.0 0.0
5.64911354913 31.1978383657 0.0 0.0
5.64911354913 35.248026283 0.0 0.0
5.64911354913 39.8240205711 0.0 0.0
5.64911354913 44.9940828377 0.0 0.0
5.64911354913 50.8353365978 0.0 0.0
5.64911354913 57.4349177499 0.0 0.0
5.64911354913 64.8912744107 0.0 0.0
5.64911354913 73.3156354988 0.0 0.0
5.64911354913 82.8336699718 0.0 0.0
5.64911354913 93.5873614723 0.0 0.0
5.64911354913 105.737126344 0.0 0.0
5.64911354913 119.464206615 0.0 0.0
5.64911354913 134.973373645 0.0 0.0
5.64911354913 152.495982766 0.0 0.0
5.64911354913 172.293424486 0.0 0.0
5.64911354913 194.661023738 0.0 0.0
5.64911354913 219.932445337 0.0 0.0
5.64911354913 248.484671369 0.0 0.0
5.64911354913 280.743624757 0.0 0.0
5.64911354913 317.190522889 0.0 0.0
5.64911354913 358.369056101 0.0 0.0
5.64911354913 404.893498082 0.0 0.0
5.64911354913 457.457869193 0.0 0.0
5.64911354913 516.846289403 0.0 0.0
5.64911354913 583.944675257 0.0 0.0
5.64911354913 659.753955386 0.0 0.0
5.64911354913 745.405001693 0.0 0.0
5.64911354913 842.17549893 0.0 0.0
5.64911354913 951.50900435 0.0 0.0
5.64911354913 1075.03648172 0.0 0.0
5.64911354913 1214.60063094 0.0 0.0
5.64911354913 1372.2833762 0.0 0.0
5.64911354913 1550.43692275 0.0 0.0
5.64911354913 1751.71884547 0.0 0.0
5.64911354913 1979.13173284 0.0 0.0
5.64911354913 2236.0679775 0.0 0.0
5.64911354913 2526.36038169 0.0 0.0
5.64911354913 2854.33933244 0.0 0.0
5.64911354913 3224.89739934 0.0 0.0
5.64911354913 3643.56231863 0.0 0.0
5.64911354913 4116.57945225 0.0 0.0
5.64911354913 4651.00495195 0.0 0.0
5.64911354913 5254.81101823 0.0 0.0
5.64911354913 5937.00482424 0.0 0.0
5.64911354913 6707.76287876 0.0 0.0
5.64911354913 7578.58283255 0.0 0.0
5.64911354913 8562.45499251 0.0 0.0
5.64911354913 9674.0561024 0.0 0.0
5.64911354913 10929.9682806 0.0 0.0
5.64911354913 12348.9263811 0.0 0.0
5.64911354913 13952.0974673 0.0 0.0
5.64911354913 15763.3965683 0.0 0.0
5.64911354913 17809.8434268 0.0 0.0
5.64911354913 20121.9655621 0.0 0.0
5.64911354913 22734.2536584 0.0 0.0
5.64911354913 25685.6760742 0.0 0.0
5.64911354913 29020.2601458 0.0 0.0
5.64911354913 32787.7489578 0.0 0.0
5.64911354913 37044.3433765 0.0 0.0
5.64911354913 41853.5404174 0.0 0.0
5.64911354913 47287.0804502 0.0 0.0
5.64911354913 53426.0173739 0.0 0.0
5.64911354913 60361.9277246 0.0 0.0
5.64911354913 68198.2767521 0.0 0.0
5.64911354913 77051.9618455 0.0 0.0
5.64911354913 87055.0563296 0.0 0.0
5.64911354913 98356.7796463 0.0 0.0
5.64911354913 111125.72331 0.0 0.0
5.64911354913 125552.365841 0.0 0.0
5.64911354913 141851.9142 0.0 0.0
5.64911354913 160267.514095 0.0 0.0
5.64911354913 181073.877072 0.0 0.0
5.64911354913 204581.378472 0.0 0.0
5.64911354913 231140.687405 0.0 0.0
5.64911354913 261147.997795 0.0 0.0
5.64911354913 295050.938534 0.0 0.0
5.64911354913 333355.250911 0.0 0.0
5.64911354913 376632.332918 0.0 0.0
5.64911354913 425527.762986 0.0 0.0
5.64911354913 480770.930283 0.0 0.0
5.64911354913 543185.915257 0.0 0.0
5.64911354913 613703.782715 0.0 0.0
5.64911354913 693376.470817 0.0 0.0
5.64911354913 783392.483188 0.0 0.0
5.64911354913 885094.618212 0.0 0.0
5.64911354913 1000000.0 0.0 0.0
5.64911354913 1129822.70983 0.0 0.0
6.38249677819 5.0 2.45377999882e-39 1.72249958688e-39
6.38249677819 5.64911354913 2.61369252515e-39 2.17323097488e-39
6.38249677819 6.38249677819 0.0 0.0
6.38249677819 7.21108980538 0.0 0.0
6.38249677819 8.14725302471 0.0 0.0
6.38249677819 9.20495149001 0.0 0.0
6.38249677819 10.3999632363 0.0 0.0
6.38249677819 11.7501146457 0.0 0.0
6.38249677819 13.2755463697 0.0 0.0
6.38249677819 14.9990137739 0.0 0.0
6.38249677819 16.9462263867 0.0 0.0
6.38249677819 19.1462314175 0.0 0.0
6.38249677819 21.6318470631 0.0 0.0
6.38249677819 24.4401520674 0.0 0.0
6.38249677819 27.6130388373 0.0 0.0
6.38249677819 31.1978383657 0.0 0.0
6.38249677819 35.248026283 0.0 0.0
6.38249677819 39.8240205711 0.0 0.0
6.38249677819 44.9940828377 0.0 0.0
6.38249677819 50.8353365978 0.0 0.0
6.38249677819 57.4349177499 0.0 0.0
6.38249677819 64.8912744107 0.0 0.0
6.38249677819 73.3156354988 0.0 0.0
6.38249677819 82.8336699718 0.0 0.0
6.38249677819 93.5873614723 0.0 0.0
6.38249677819 105.737126344 0.0 0.0
6.38249677819 119.464206615 0.0 0.0
6.38249677819 134.973373645 0.0 0.0
6.38249677819 152.495982766 0.0 0.0
6.38249677819 172.293424486 0.0 0.0
6.38249677819 194.661023738 0.0 0.0
6.38249677819 219.932445337 0.0 0.0
6.38249677819 248.484671369 0.0 0.0
6.38249677819 280.743624757 0.0 0.0
6.38249677819 317.190522889 0.0 0.0
6.38249677819 358.369056101 0.0 0.0
6.38249677819 404.893498082 0.0 0.0
6.38249677819 457.457869193 0.0 0.0
6.38249677819 516.846289403 0.0 0.0
6.38249677819 583.944675257 0.0 0.0
6.38249677819 659.753955386 0.0 0.0
6.38249677819 745.405001693 0.0 0.0
6.38249677819 842.17549893 0.0 0.0
6.38249677819 951.50900435 0.0 0.0
6.38249677819 1075.03648172 0.0 0.0
6.38249677819 1214.60063094 0.0 0.0
6.38249677819 1372.2833762 0.0 0.0
6.38249677819 1550.43692275 0.0 0.0
6.38249677819 1751.71884547 0.0 0.0
6.38249677819 1979.13173284 0.0 0.0
6.38249677819 2236.0679775 0.0 0.0
6.38249677819 2526.36038169 0.0 0.0
6.38249677819 2854.33933244 0.0 0.0
6.38249677819 3224.89739934 0.0 0.0
6.38249677819 3643.56231863 0.0 0.0
6.38249677819 4116.57945225 0.0 0.0
6.38249677819 4651.00495195 0.0 0.0
6.38249677819 5254.81101823 0.0 0.0
6.38249677819 5937.00482424 0.0 0.0
6.38249677819 6707.76287876 0.0 0.0
6.38249677819 7578.58283255 0.0 0.0
6.38249677819 8562.45499251 0.0 0.0
6.38249677819 9674.0561024 0.0 0.0
6.38249677819 10929.9682806 0.0 0.0
6.38249677819 12348.9263811 0.0 0.0
6.38249677819 13952.0974673 0.0 0.0
6.38249677819 15763.3965683 0.0 0.0
6.38249677819 17809.8434268 0.0 0.0
6.38249677819 20121.9655621 0.0 0.0
6.38249677819 22734.2536584 0.0 0.0
6.38249677819 25685.6760742 0.0 0.0
6.38249677819 29020.2601458 0.0 0.0
6.38249677819 32787.7489578 0.0 0.0
6.38249677819 37044.3433765 0.0 0.0
6.38249677819 41853.5404174 0.0 0.0
6.38249677819 47287.0804502 0.0 0.0
6.38249677819 53426.0173739 0.0 0.0
6.38249677819 60361.9277246 0.0 0.0
6.38249677819 68198.2767521 0.0 0.0
6.38249677819 77051.9618455 0.0 0.0
6.38249677819 87055.0563296 0.0 0.0
6.38249677819 98356.7796463 0.0 0.0
6.38249677819 111125.72331 0.0 0.0
6.38249677819 125552.365841 0.0 0.0
6.38249677819 141851.9142 0.0 0.0
6.38249677819 160267.514095 0.0 0.0
6.38249677819 181073.877072 0.0 0.0
6.38249677819 204581.378472 0.0 0.0
6.38249677819 231140.687405 0.0 0.0
6.38249677819 261147.997795 0.0 0.0
6.38249677819 295050.938534 0.0 0.0
6.38249677819 333355.250911 0.0 0.0
6.38249677819 376632.332918 0.0 0.0
6.38249677819 425527.762986 0.0 0.0
6.38249677819 480770.930283 0.0 0.0
6.38249677819 543185.915257 0.0 0.0
6.38249677819 613703.782715 0.0 0.0
6.38249677819 693376.470817 0.0 0.0
6.38249677819 783392.483188 0.0 0.0
6.38249677819 885094.618212 0.0 0.0
6.38249677819 1000000.0 0.0 0.0
6.38249677819 1129822.70983 0.0 0.0
7.21108980538 5.0 2.39274318752e-39 1.45012951882e-39
7.21108980538 5.64911354913 2.45026562792e-39 1.72651513175e-39
7.21108980538 6.38249677819 2.58401268684e-39 2.15077360679e-39
7.21108980538 7.21108980538 0.0 0.0
7.21108980538 8.14725302471 0.0 0.0
7.21108980538 9.20495149001 0.0 0.0
7.21108980538 10.3999632363 0.0 0.0
7.21108980538 11.7501146457 0.0 0.0
7.21108980538 13.2755463697 0.0 0.0
7.21108980538 14.9990137739 0.0 0.0
7.21108980538 16.9462263867 0.0 0.0
7.21108980538 19.1462314175 0.0 0.0
7.21108980538 21.6318470631 0.0 0.0
7.21108980538 24.4401520674 0.0 0.0
7.21108980538 27.6130388373 0.0 0.0
7.21108980538 31.1978383657 0.0 0.0
7.21108980538 35.248026283 0.0 0.0
7.21108980538 39.8240205711 0.0 0.0
7.21108980538 44.9940828377 0.0 0.0
7.21108980538 50.8353365978 0.0 0.0
7.21108980538 57.4349177499 0.0 0.0
7.21108980538 64.8912744107 0.0 0.0
7.21108980538 73.3156354988 0.0 0.0
7.21108980538 82.8336699718 0.0 0.0
7.21108980538 93.5873614723 0.0 0.0
7.21108980538 105.737126344 0.0 0.0
7.21108980538 119.464206615 0.0 0.0
7.21108980538 134.973373645 0.0 0.0
7.21108980538 152.495982766 0.0 0.0
7.21108980538 172.293424486 0.0 0.0
7.21108980538 194.661023738 0.0 0.0
7.21108980538 219.932445337 0.0 0.0
7.21108980538 248.484671369 0.0 0.0
7.21108980538 280.743624757 0.0 0.0
7.21108980538 317.190522889 0.0 0.0
7.21108980538 358.369056101 0.0 0.0
7.21108980538 404.893498082 0.0 0.0
7.21108980538 457.457869193 0.0 0.0
7.21108980538 516.846289403 0.0 0.0
7.21108980538 583.944675257 0.0 0.0
7.21108980538 659.753955386 0.0 0.0
7.21108980538 745.405001693 0.0 0.0
7.21108980538 842.17549893 0.0 0.0
7.21108980538 951.50900435 0.0 0.0
7.21108980538 1075.03648172 0.0 0.0
7.21108980538 1214.60063094 0.0 0.0
7.21108980538 1372.2833762 0.0 0.0
7.21108980538 1550.43692275 0.0 0.0
7.21108980538 1751.71884547 0.0 0.0
7.21108980538 1979.13173284 0.0 0.0
7.21108980538 2236.0679775 0.0 0.0
7.21108980538 2526.36038169 0.0 0.0
7.21108980538 2854.33933244 0.0 0.0
7.21108980538 3224.89739934 0.0 0.0
7.21108980538 3643.56231863 0.0 0.0
7.21108980538 4116.57945225 0.0 0.0
7.21108980538 4651.00495195 0.0 0.0
7.21108980538 5254.81101823 0.0 0.0
7.21108980538 5937.00482424 0.0 0.0
7.21108980538 6707.76287876 0.0 0.0
7.21108980538 7578.58283255 0.0 0.0
7.21108980538 8562.45499251 0.0 0.0
7.21108980538 9674.0561024 0.0 0.0
7.21108980538 10929.9682806 0.0 0.0
7.21108980538 12348.9263811 0.0 0.0
7.21108980538 13952.0974673 0.0 0.0
7.21108980538 15763.3965683 0.0 0.0
7.21108980538 17809.8434268 0.0 0.0
7.21108980538 20121.9655621 0.0 0.0
7.21108980538 22734.2536584 0.0 0.0
7.21108980538 25685.6760742 0.0 0.0
7.21108980538 29020.2601458 0.0 0.0
7.21108980538 32787.7489578 0.0 0.0
7.21108980538 37044.3433765 0.0 0.0
7.21108980538 41853.5404174 0.0 0.0
7.21108980538 47287.0804502 0.0 0.0
7.21108980538 53426.0173739 0.0 0.0
7.21108980538 60361.9277246 0.0 0.0
7.21108980538 68198.2767521 0.0 0.0
7.21108980538 77051.9618455 0.0 0.0
7.21108980538 87055.0563296 0.0 0.0
7.21108980538 98356.7796463 0.0 0.0
7.21108980538 111125.72331 0.0 0.0
7.21108980538 125552.365841 0.0 0.0
7.21108980538 141851.9142 0.0 0.0
7.21108980538 160267.514095 0.0 0.0
7.21108980538 181073.877072 0.0 0.0
7.21108980538 204581.378472 0.0 0.0
7.21108980538 231140.687405 0.0 0.0
7.21108980538 261147.997795 0.0 0.0
7.21108980538 295050.938534 0.0 0.0
7.21108980538 333355.250911 0.0 0.0
7.21108980538 376632.332918 0.0 0.0
7.21108980538 425527.762986 0.0 0.0
7.21108980538 480770.930283 0.0 0.0
7.21108980538 543185.915257 0.0 0.0
7.21108980538 613703.782715 0.0 0.0
7.21108980538 693376.470817 0.0 0.0
7.21108980538 783392.483188 0.0 0.0
7.21108980538 885094.618212 0.0 0.0
7.21108980538 1000000.0 0.0 0.0
7.21108980538 1129822.70983 0.0 0.0
8.14725302471 5.0 2.33256903416e-39 1.23515582203e-39
8.14725302471 5.64911354913 2.38824632088e-39 1.45576881758e-39
8.14725302471 6.38249677819 2.44832458374e-39 1.73247560303e-39
8.14725302471 7.21108980538 2.55964574717e-39 2.13286998141e-39
8.14725302471 8.14725302471 0.0 0.0
8.14725302471 9.20495149001 0.0 0.0
8.14725302471 10.3999632363 0.0 0.0
8.14725302471 11.7501146457 0.0 0.0
8.14725302471 13.2755463697 0.0 0.0
8.14725302471 14.9990137739 0.0 0.0
8.14725302471 16.9462263867 0.0 0.0
8.14725302471 19.1462314175 0.0 0.0
8.14725302471 21.6318470631 0.0 0.0
8.14725302471 24.4401520674 0.0 0.0
8.14725302471 27.6130388373 0.0 0.0
8.14725302471 31.1978383657 0.0 0.0
8.14725302471 35.248026283 0.0 0.0
8.14725302471 39.8240205711 0.0 0.0
8.14725302471 44.9940828377 0.0 0.0
8.14725302471 50.8353365978 0.0 0.0
8.14725302471 57.4349177499 0.0 0.0
8.14725302471 64.8912744107 0.0 0.0
8.14725302471 73.3156354988 0.0 0.0
8.14725302471 82.8336699718 0.0 0.0
8.14725302471 93.5873614723 0.0 0.0
8.14725302471 105.737126344 0.0 0.0
8.14725302471 119.464206615 0.0 0.0
8.14725302471 134.973373645 0.0 0.0
8.14725302471 152.495982766 0.0 0.0
8.14725302471 172.293424486 0.0 0.0
8.14725302471 194.661023738 0.0 0.0
8.14725302471 219.932445337 0.0 0.0
8.14725302471 248.484671369 0.0 0.0
8.14725302471 280.743624757 0.0 0.0
8.14725302471 317.190522889 0.0 0.0
8.14725302471 358.369056101 0.0 0.0
8.14725302471 404.893498082 0.0 0.0
8.14725302471 457.457869193 0.0 0.0
8.14725302471 516.846289403 0.0 0.0
8.14725302471 583.944675257 0.0 0.0
8.14725302471 659.753955386 0.0 0.0
8.14725302471 745.405001693 0.0 0.0
8.14725302471 842.17549893 0.0 0.0
8.14725302471 951.50900435 0.0 0.0
8.14725302471 1075.03648172 0.0 0.0
8.14725302471 1214.60063094 0.0 0.0
8.14725302471 1372.2833762 0.0 0.0
8.14725302471 1550.43692275 0.0 0.0
8.14725302471 1751.71884547 0.0 0.0
8.14725302471 1979.13173284 0.0 0.0
8.14725302471 2236.0679775 0.0 0.0
8.14725302471 2526.36038169 0.0 0.0
8.14725302471 2854.33933244 0.0 0.0
8.14725302471 3224.89739934 0.0 0.0
8.14725302471 3643.56231863 0.0 0.0
8.14725302471 4116.57945225 0.0 0.0
8.14725302471 4651.00495195 0.0 0.0
8.14725302471 5254.81101823 0.0 0.0
8.14725302471 5937.00482424 0.0 0.0
8.14725302471 6707.76287876 0.0 0.0
8.14725302471 7578.58283255 0.0 0.0
8.14725302471 8562.45499251 0.0 0.0
8.14725302471 9674.0561024 0.0 0.0
8.14725302471 10929.9682806 0.0 0.0
8.14725302471 12348.9263811 0.0 0.0
8.14725302471 13952.0974673 0.0 0.0
8.14725302471 15763.3965683 0.0 0.0
8.14725302471 17809.8434268 0.0 0.0
8.14725302471 20121.9655621 0.0 0.0
8.14725302471 22734.2536584 0.0 0.0
8.14725302471 25685.6760742 0.0 0.0
8.14725302471 29020.2601458 0.0 0.0
8.14725302471 32787.7489578 0.0 0.0
8.14725302471 37044.3433765 0.0 0.0
8.14725302471 41853.5404174 0.0 0.0
8.14725302471 47287.0804502 0.0 0.0
8.14725302471 53426.0173739 0.0 0.0
8.14725302471 60361.9277246 0.0 0.0
8.14725302471 68198.2767521 0.0 0.0
8.14725302471 77051.9618455 0.0 0.0
8.14725302471 87055.0563296 0.0 0.0
8.14725302471 98356.7796463 0.0 0.0
8.14725302471 111125.72331 0.0 0.0
8.14725302471 125552.365841 0.0 0.0
8.14725302471 141851.9142 0.0 0.0
8.14725302471 160267.514095 0.0 0.0
8.14725302471 181073.877072 0.0 0.0
8.14725302471 204581.378472 0.0 0.0
8.14725302471 231140.687405 0.0 0.0
8.14725302471 261147.997795 0.0 0.0
8.14725302471 295050.938534 0.0 0.0
8.14725302471 333355.250911 0.0 0.0
8.14725302471 376632.332918 0.0 0.0
8.14725302471 425527.762986 0.0 0.0
8.14725302471 480770.930283 0.0 0.0
8.14725302471 543185.915257 0.0 0.0
8.14725302471 613703.782715 0.0 0.0
8.14725302471 693376.470817 0.0 0.0
8.14725302471 783392.483188 0.0 0.0
8.14725302471 885094.618212 0.0 0.0
8.14725302471 1000000.0 0.0 0.0
8.14725302471 1129822.70983 0.0 0.0
9.20495149001 5.0 2.2751611736e-39 1.06391101807e-39
9.20495149001 5.64911354913 2.32398777661e-39 1.2378686099e-39
9.20495149001 6.38249677819 2.382104423e-39 1.45946198556e-39
9.20495149001 7.21108980538 2.44630560885e-39 1.73846676855e-39
9.20495149001 8.14725302471 2.54029350758e-39 2.11927017246e-39
9.20495149001 9.20495149001 0.0 0.0
9.20495149001 10.3999632363 0.0 0.0
9.20495149001 11.7501146457 0.0 0.0
9.20495149001 13.2755463697 0.0 0.0
9.20495149001 14.9990137739 0.0 0.0
9.20495149001 16.9462263867 0.0 0.0
9.20495149001 19.1462314175 0.0 0.0
9.20495149001 21.6318470631 0.0 0.0
9.20495149001 24.4401520674 0.0 0.0
9.20495149001 27.6130388373 0.0 0.0
9.20495149001 31.1978383657 0.0 0.0
9.20495149001 35.248026283 0.0 0.0
9.20495149001 39.8240205711 0.0 0.0
9.20495149001 44.9940828377 0.0 0.0
9.20495149001 50.8353365978 0.0 0.0
9.20495149001 57.4349177499 0.0 0.0
9.20495149001 64.8912744107 0.0 0.0
9.20495149001 73.3156354988 0.0 0.0
9.20495149001 82.8336699718 0.0 0.0
9.20495149001 93.5873614723 0.0 0.0
9.20495149001 105.737126344 0.0 0.0
9.20495149001 119.464206615 0.0 0.0
9.20495149001 134.973373645 0.0 0.0
9.20495149001 152.495982766 0.0 0.0
9.20495149001 172.293424486 0.0 0.0
9.20495149001 194.661023738 0.0 0.0
9.20495149001 219.932445337 0.0 0.0
9.20495149001 248.484671369 0.0 0.0
9.20495149001 280.743624757 0.0 0.0
9.20495149001 317.190522889 0.0 0.0
9.20495149001 358.369056101 0.0 0.0
9.20495149001 404.893498082 0.0 0.0
9.20495149001 457.457869193 0.0 0.0
9.20495149001 516.846289403 0.0 0.0
9.20495149001 583.944675257 0.0 0.0
9.20495149001 659.753955386 0.0 0.0
9.20495149001 745.405001693 0.0 0.0
9.20495149001 842.17549893 0.0 0.0
9.20495149001 951.50900435 0.0 0.0
9.20495149001 1075.03648172 0.0 0.0
9.20495149001 1214.60063094 0.0 0.0
9.20495149001 1372.2833762 0.0 0.0
9.20495149001 1550.43692275 0.0 0.0
9.20495149001 1751.71884547 0.0 0.0
9.20495149001 1979.13173284 0.0 0.0
9.20495149001 2236.0679775 0.0 0.0
9.20495149001 2526.36038169 0.0 0.0
9.20495149001 2854.33933244 0.0 0.0
9.20495149001 3224.89739934 0.0 0.0
9.20495149001 3643.56231863 0.0 0.0
9.20495149001 4116.57945225 0.0 0.0
9.20495149001 4651.00495195 0.0 0.0
9.20495149001 5254.81101823 0.0 0.0
9.20495149001 5937.00482424 0.0 0.0
9.20495149001 6707.76287876 0.0 0.0
9.20495149001 7578.58283255 0.0 0.0
9.20495149001 8562.45499251 0.0 0.0
9.20495149001 9674.0561024 0.0 0.0
9.20495149001 10929.9682806 0.0 0.0
9.20495149001 12348.9263811 0.0 0.0
9.20495149001 13952.0974673 0.0 0.0
9.20495149001 15763.3965683 0.0 0.0
9.20495149001 17809.8434268 0.0 0.0
9.20495149001 20121.9655621 0.0 0.0
9.20495149001 22734.2536584 0.0 0.0
9.20495149001 25685.6760742 0.0 0.0
9.20495149001 29020.2601458 0.0 0.0
9.20495149001 32787.7489578 0.0 0.0
9.20495149001 37044.3433765 0.0 0.0
9.20495149001 41853.5404174 0.0 0.0
9.20495149001 47287.0804502 0.0 0.0
9.20495149001 53426.0173739 0.0 0.0
9.20495149001 60361.9277246 0.0 0.0
9.20495149001 68198.2767521 0.0 0.0
9.20495149001 77051.9618455 0.0 0.0
9.20495149001 87055.0563296 0.0 0.0
9.20495149001 98356.7796463 0.0 0.0
9.20495149001 111125.72331 0.0 0.0
9.20495149001 125552.365841 0.0 0.0
9.20495149001 141851.9142 0.0 0.0
9.20495149001 160267.514095 0.0 0.0
9.20495149001 181073.877072 0.0 0.0
9.20495149001 204581.378472 0.0 0.0
9.20495149001 231140.687405 0.0 0.0
9.20495149001 261147.997795 0.0 0.0
9.20495149001 295050.938534 0.0 0.0
9.20495149001 333355.250911 0.0 0.0
9.20495149001 376632.332918 0.0 0.0
9.20495149001 425527.762986 0.0 0.0
9.20495149001 480770.930283 0.0 0.0
9.20495149001 543185.915257 0.0 0.0
9.20495149001 613703.782715 0.0 0.0
9.20495149001 693376.470817 0.0 0.0
9.20495149001 783392.483188 0.0 0.0
9.20495149001 885094.618212 0.0 0.0
9.20495149001 1000000.0 0.0 0.0
9.20495149001 1129822.70983 0.0 0.0
10.3999632363 5.0 2.22382917549e-39 9.29518461474e-40
10.3999632363 5.64911354913 2.26386933177e-39 1.06474145294e-39
10.3999632363 6.38249677819 2.31413330304e-39 1.23905409561e-39
10.3999632363 7.21108980538 2.37505444012e-39 1.46199344034e-39
10.3999632363 8.14725302471 2.44420604344e-39 1.74411512431e-39
10.3999632363 9.20495149001 2.52505140066e-39 2.10923645909e-39
10.3999632363 10.3999632363 0.0 0.0
10.3999632363 11.7501146457 0.0 0.0
10.3999632363 13.2755463697 0.0 0.0
10.3999632363 14.9990137739 0.0 0.0
10.3999632363 16.9462263867 0.0 0.0
10.3999632363 19.1462314175 0.0 0.0
10.3999632363 21.6318470631 0.0 0.0
10.3999632363 24.4401520674 0.0 0.0
10.3999632363 27.6130388373 0.0 0.0
10.3999632363 31.1978383657 0.0 0.0
10.3999632363 35.248026283 0.0 0.0
10.3999632363 39.8240205711 0.0 0.0
10.3999632363 44.9940828377 0.0 0.0
10.3999632363 50.8353365978 0.0 0.0
10.3999632363 57.4349177499 0.0 0.0
10.3999632363 64.8912744107 0.0 0.0
10.3999632363 73.3156354988 0.0 0.0
10.3999632363 82.8336699718 0.0 0.0
10.3999632363 93.5873614723 0.0 0.0
10.3999632363 105.737126344 0.0 0.0
10.3999632363 119.464206615 0.0 0.0
10.3999632363 134.973373645 0.0 0.0
10.3999632363 152.495982766 0.0 0.0
10.3999632363 172.293424486 0.0 0.0
10.3999632363 194.661023738 0.0 0.0
10.3999632363 219.932445337 0.0 0.0
10.3999632363 248.484671369 0.0 0.0
10.3999632363 280.743624757 0.0 0.0
10.3999632363 317.190522889 0.0 0.0
10.3999632363 358.369056101 0.0 0.0
10.3999632363 404.893498082 0.0 0.0
10.3999632363 457.457869193 0.0 0.0
10.3999632363 516.846289403 0.0 0.0
