100 6.83656678422631e-37 3.30739408900946e-37 6.83656678422631e-37 3.30739408900946e-37 5.83732358111647e-37 2.88712170759144e-37 
107.226722201032 7.31492691675094e-37 3.54875599893835e-37 7.31492691675094e-37 3.54875599893835e-37 6.29761792091749e-37 3.11506683026657e-37 
114.975699539773 7.82680363986297e-37 3.80775799455278e-37 7.82680363986297e-37 3.80775799455278e-37 6.79117438740288e-37 3.36026442370233e-37 
123.284673944206 8.37453042064722e-37 4.0856957916097e-37 8.37453042064722e-37 4.0856957916097e-37 7.32039493441677e-37 3.62398242738051e-37 
132.194114846602 8.96060839252798e-37 4.38395052153657e-37 8.96060839252798e-37 4.38395052153657e-37 7.88764622305239e-37 3.9075743164754e-37 
141.74741629268 9.58768768587376e-37 4.70400147799165e-37 9.58768768587376e-37 4.70400147799165e-37 8.4956103551356e-37 4.21250514118702e-37 
151.991108295292 1.02586172856466e-36 5.04742302491057e-37 1.02586172856466e-36 5.04742302491057e-37 9.14709644282085e-37 4.54032550535977e-37 
162.975083462063 1.09764212019085e-36 5.41595799186605e-37 1.09764212019085e-36 5.41595799186605e-37 9.8451057887442e-37 4.89274736626807e-37 
174.752840000767 1.17443565068757e-36 5.81140103619065e-37 1.17443565068757e-36 5.81140103619065e-37 1.05928548094978e-36 5.27155199104124e-37 
187.381742286036 1.25658365337346e-36 6.23570207788284e-37 1.25658365337346e-36 6.23570207788284e-37 1.13938624916386e-36 5.67872634785323e-37 
200.923300256502 1.34445830960172e-36 6.69096412377288e-37 1.34445830960172e-36 6.69096412377288e-37 1.22517082157955e-36 6.11631250977304e-37 
215.443469003185 1.43844870227941e-36 7.17942849420403e-37 1.43844870227941e-36 7.17942849420403e-37 1.31703158871478e-36 6.5865503905719e-37 
231.012970008312 1.53897447439374e-36 7.70349905004731e-37 1.53897447439374e-36 7.70349905004731e-37 1.41538570009563e-36 7.09178906322066e-37 
247.707635599167 1.64648045113881e-36 8.26574330780303e-37 1.64648045113881e-36 8.26574330780303e-37 1.52067337770505e-36 7.63460561175583e-37 
265.608778294664 1.76144415593018e-36 8.86892279790687e-37 1.76144415593018e-36 8.86892279790687e-37 1.63336709701261e-36 8.21772250978984e-37 
284.803586843575 1.88436754644484e-36 9.51598097118327e-37 1.88436754644484e-36 9.51598097118327e-37 1.75397593915292e-36 8.84410654329635e-37 
305.385550883335 2.01578829811888e-36 1.02100756098253e-36 2.01578829811888e-36 1.02100756098253e-36 1.88303891492952e-36 9.51685761487532e-37 
327.454916287766 2.15627632707883e-36 1.09545810375694e-36 2.15627632707883e-36 1.09545810375694e-36 2.021123717215e-36 1.02393678488221e-36 
351.119173421505 2.30644252825787e-36 1.17530999139956e-36 2.30644252825787e-36 1.17530999139956e-36 2.16879705721207e-36 1.10152061187126e-36 
376.493580679238 2.46692713410251e-36 1.26095176212406e-36 2.46692713410251e-36 1.26095176212406e-36 2.3267582527735e-36 1.18482096576825e-36 
403.701725859645 2.63841965957823e-36 1.35279189816594e-36 2.63841965957823e-36 1.35279189816594e-36 2.49566581931612e-36 1.27424765216955e-36 
432.876128108294 2.82164365450581e-36 1.45127325872727e-36 2.82164365450581e-36 1.45127325872727e-36 2.67624348519583e-36 1.3702370142236e-36 
464.158883361265 3.01736826913335e-36 1.55686653159819e-36 3.01736826913335e-36 1.55686653159819e-36 2.86926704050215e-36 1.47326623768663e-36 
497.702356433196 3.22641498269571e-36 1.67007297099517e-36 3.22641498269571e-36 1.67007297099517e-36 3.07554292521741e-36 1.58383100371935e-36 
533.669923120614 3.44964020373941e-36 1.79142979714107e-36 3.44964020373941e-36 1.79142979714107e-36 3.29594315446289e-36 1.70246524164089e-36 
572.236765935003 3.6879719472257e-36 1.92151218569585e-36 3.6879719472257e-36 1.92151218569585e-36 3.5313843252197e-36 1.82974331651122e-36 
613.590727341296 3.94235816539032e-36 2.06092085227745e-36 3.94235816539032e-36 2.06092085227745e-36 3.78281580201557e-36 1.96626142821014e-36 
657.933224657545 4.21383393205931e-36 2.21031496401747e-36 4.21383393205931e-36 2.21031496401747e-36 4.05124293953735e-36 2.11268305244836e-36 
705.480231071838 4.50347115173603e-36 2.37038771553021e-36 4.50347115173603e-36 2.37038771553021e-36 4.33778491383787e-36 2.2696930907088e-36 
756.4633275546 4.81240198479467e-36 2.54187083754884e-36 4.81240198479467e-36 2.54187083754884e-36 4.64353947183185e-36 2.43802998753298e-36 
811.130830789655 5.14184249523873e-36 2.72555378279383e-36 5.14184249523873e-36 2.72555378279383e-36 4.9697260420519e-36 2.61847555825824e-36 
869.749002617748 5.49301943633402e-36 2.92228348528087e-36 5.49301943633402e-36 2.92228348528087e-36 5.31760050527467e-36 2.81186512490901e-36 
932.60334688318 5.86728548559875e-36 3.13291754243614e-36 5.86728548559875e-36 3.13291754243614e-36 5.68846223963531e-36 3.01908611539415e-36 
999.999999999956 6.26601464232901e-36 3.35842882534472e-36 6.26601464232901e-36 3.35842882534472e-36 6.08372851009686e-36 3.24107971147748e-36 
1072.26722201027 6.69066291533681e-36 3.59981055957089e-36 6.69066291533681e-36 3.59981055957089e-36 6.50484241398081e-36 3.47883964906708e-36 
1149.75699539768 7.14277589496211e-36 3.85812292800215e-36 7.14277589496211e-36 3.85812292800215e-36 6.9533342157628e-36 3.73344598844489e-36 
1232.84673944201 7.62394910860723e-36 4.13450889205164e-36 7.62394910860723e-36 4.13450889205164e-36 7.43078692613871e-36 4.00601078385858e-36 
1321.94114846596 8.13582761238177e-36 4.43014802871413e-36 8.13582761238177e-36 4.43014802871413e-36 7.93889371131797e-36 4.29773210059453e-36 
1417.47416292673 8.68015265252519e-36 4.7463064626724e-36 8.68015265252519e-36 4.7463064626724e-36 8.47936234278251e-36 4.60987856671808e-36 
1519.91108295285 9.25876581532645e-36 5.08433487083137e-36 9.25876581532645e-36 5.08433487083137e-36 9.05401816521173e-36 4.94378385318525e-36 
1629.75083462056 9.87355618322665e-36 5.44562292945415e-36 9.87355618322665e-36 5.44562292945415e-36 9.66476584018692e-36 5.30086958924005e-36 
1747.52840000759 1.05264511967319e-35 5.83171787269692e-36 1.05264511967319e-35 5.83171787269692e-36 1.03135258857542e-35 5.6825983911479e-36 
1873.81742286028 1.12195207754027e-35 6.24416924662198e-36 1.12195207754027e-35 6.24416924662198e-36 1.10023796909806e-35 6.0905966589395e-36 
2009.23300256493 1.19548864397333e-35 6.68461872337034e-36 1.19548864397333e-35 6.68461872337034e-36 1.17333919349651e-35 6.52648794149217e-36 
2154.43469003176 1.27345562141707e-35 7.15484742484598e-36 1.27345562141707e-35 7.15484742484598e-36 1.25087518923145e-35 6.99205426779367e-36 
2310.12970008302 1.35609752450839e-35 7.65669370103051e-36 1.35609752450839e-35 7.65669370103051e-36 1.3330710508938e-35 7.48912485526061e-36 
2477.07635599156 1.44363947055574e-35 8.1920946579867e-36 1.44363947055574e-35 8.1920946579867e-36 1.42015679805728e-35 8.01963530498684e-36 
2656.08778294652 1.53631409948531e-35 8.76310292117369e-36 1.53631409948531e-35 8.76310292117369e-36 1.51236910458864e-35 8.58562163834833e-36 
2848.03586843562 1.63437823779836e-35 9.37183685617697e-36 1.63437823779836e-35 9.37183685617697e-36 1.60995434643165e-35 9.1892378228533e-36 
3053.85550883322 1.73807346717506e-35 1.00205454885046e-35 1.73807346717506e-35 1.00205454885046e-35 1.71316557807165e-35 9.83271127317048e-36 
3274.54916287751 1.84765226775701e-35 1.07115341981144e-35 1.84765226775701e-35 1.07115341981144e-35 1.82225433044464e-35 1.05183565298259e-35 
3511.19173421489 1.96338932857664e-35 1.1447372379971e-35 1.96338932857664e-35 1.1447372379971e-35 1.93748508976018e-35 1.12486744841246e-35 
3764.93580679221 2.08554135782681e-35 1.22304787717469e-35 2.08554135782681e-35 1.22304787717469e-35 2.05912188759493e-35 1.20261924771149e-35 
4037.01725859627 2.2143848649352e-35 1.30636339642575e-35 2.2143848649352e-35 1.30636339642575e-35 2.18744348837598e-35 1.28535975259437e-35 
4328.76128108275 2.35019349079891e-35 1.3949547567111e-35 2.35019349079891e-35 1.3949547567111e-35 2.32272068335511e-35 1.3733662577015e-35 
4641.58883361244 2.49325431067419e-35 1.48911409854831e-35 2.49325431067419e-35 1.48911409854831e-35 2.46523838654127e-35 1.46692852404336e-35 
4977.02356433174 2.64384172840902e-35 1.58914451629958e-35 2.64384172840902e-35 1.58914451629958e-35 2.61527542851631e-35 1.56634602688782e-35 
5336.69923120591 2.80225321588205e-35 1.69535169230292e-35 2.80225321588205e-35 1.69535169230292e-35 2.77312348990304e-35 1.6719329409071e-35 
5722.36765934978 2.96877762631689e-35 1.80806508482905e-35 2.96877762631689e-35 1.80806508482905e-35 2.93907192386496e-35 1.78400889450851e-35 
6135.90727341269 3.14370799071274e-35 1.92761935218876e-35 3.14370799071274e-35 1.92761935218876e-35 3.11341891112123e-35 1.90291637789516e-35 
