15 15 0 0 0 0 0 0 
15 18.1335 0 0 0 0 0 0 
15 21.9216 0 0 0 0 0 0 
15 26.5011 0 0 0 0 0 0 
15 32.0372 0 0 0 0 0 0 
15 38.7298 0 0 0 0 0 0 
15 46.8205 0 0 0 0 0 0 
15 56.6014 0 0 0 0 0 0 
15 68.4255 0 0 0 0 0 0 
15 82.7197 0 0 0 0 0 0 
15 100 0 0 0 0 0 0 
18.1335 15 2.46062e-39 1.90456e-39 2.46062e-39 1.90456e-39 2.46062e-39 1.90456e-39 
18.1335 18.1335 0 0 0 0 0 0 
18.1335 21.9216 0 0 0 0 0 0 
18.1335 26.5011 0 0 0 0 0 0 
18.1335 32.0372 0 0 0 0 0 0 
18.1335 38.7298 0 0 0 0 0 0 
18.1335 46.8205 0 0 0 0 0 0 
18.1335 56.6014 0 0 0 0 0 0 
18.1335 68.4255 0 0 0 0 0 0 
18.1335 82.7197 0 0 0 0 0 0 
18.1335 100 0 0 0 0 0 0 
21.9216 15 2.30541e-39 1.42768e-39 2.30541e-39 1.42768e-39 2.30541e-39 1.42768e-39 
21.9216 18.1335 2.44997e-39 1.90275e-39 2.44997e-39 1.90275e-39 2.44997e-39 1.90275e-39 
21.9216 21.9216 0 0 0 0 0 0 
21.9216 26.5011 0 0 0 0 0 0 
21.9216 32.0372 0 0 0 0 0 0 
21.9216 38.7298 0 0 0 0 0 0 
21.9216 46.8205 0 0 0 0 0 0 
21.9216 56.6014 0 0 0 0 0 0 
21.9216 68.4255 0 0 0 0 0 0 
21.9216 82.7197 0 0 0 0 0 0 
21.9216 100 0 0 0 0 0 0 
26.5011 15 2.19479e-39 1.11581e-39 2.19479e-39 1.11581e-39 2.19479e-39 1.11581e-39 
26.5011 18.1335 2.28864e-39 1.42377e-39 2.28864e-39 1.42377e-39 2.28864e-39 1.42377e-39 
26.5011 21.9216 2.43592e-39 1.89721e-39 2.43592e-39 1.89721e-39 2.43592e-39 1.89721e-39 
26.5011 26.5011 0 0 0 0 0 0 
26.5011 32.0372 0 0 0 0 0 0 
