15 3.38919e-38 1.75871e-38 3.38919e-38 1.75871e-38 3.38919e-38 1.75871e-38 
18.1335 4.0673e-38 2.12482e-38 4.0673e-38 2.12482e-38 4.0673e-38 2.12482e-38 
21.9216 4.88213e-38 2.5672e-38 4.88213e-38 2.5672e-38 4.88213e-38 2.5672e-38 
26.5011 5.86157e-38 3.10189e-38 5.86157e-38 3.10189e-38 5.86157e-38 3.10189e-38 
32.0372 7.03922e-38 3.74836e-38 7.03922e-38 3.74836e-38 7.03922e-38 3.74836e-38 
38.7298 8.45551e-38 4.53016e-38 8.45551e-38 4.53016e-38 8.45551e-38 4.53016e-38 
46.8205 1.01592e-37 5.47585e-38 1.01592e-37 5.47585e-38 1.01592e-37 5.47585e-38 
56.6014 1.22087e-37 6.62004e-38 1.22087e-37 6.62004e-38 1.22087e-37 6.62004e-38 
68.4255 1.46748e-37 8.00454e-38 1.46748e-37 8.00454e-38 1.46748e-37 8.00454e-38 
82.7197 1.7642e-37 9.68e-38 1.7642e-37 9.68e-38 1.7642e-37 9.68e-38 
100 2.12122e-37 1.17077e-37 2.12122e-37 1.17077e-37 2.12122e-37 1.17077e-37 
