0 1.02
0 1.02
0 1.02
0 1.02
0 1.02
0 1.02
0 1.02
0 1.02
0 1.02
0 1.02
0 1.02
2.5e-21 1.02
2.5e-21 1.02
2.5e-21 1.02
2.5e-21 1.02
2.5e-21 1.02
2.5e-21 1.02
2.5e-21 1.02
2.5e-21 1.02
2.5e-21 1.02
2.5e-21 1.02
2.5e-21 1.02
3.75e-21 1.02
3.75e-21 1.02
3.75e-21 1.02
3.75e-21 1.02
3.75e-21 1.02
3.75e-21 1.02
3.75e-21 1.02
3.75e-21 1.02
3.75e-21 1.02
3.75e-21 1.02
3.75e-21 1.02
9.23076923076923e-21 1.02
9.23076923076923e-21 1.02
9.23076923076923e-21 1.02
9.23076923076923e-21 1.02
9.23076923076923e-21 1.02
9.23076923076923e-21 1.02
9.23076923076923e-21 1.02
9.23076923076923e-21 1.02
9.23076923076923e-21 1.02
9.23076923076923e-21 1.02
9.23076923076923e-21 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
5e-21 1.02
5e-21 1.02
5e-21 1.02
5e-21 1.02
5e-21 1.02
5e-21 1.02
5e-21 1.02
5e-21 1.02
5e-21 1.02
5e-21 1.02
5e-21 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
1e-20 1.02
2.25e-20 1.02
2.25e-20 1.02
2.25e-20 1.02
2.25e-20 1.02
2.25e-20 1.02
2.25e-20 1.02
2.25e-20 1.02
2.25e-20 1.02
2.25e-20 1.02
2.25e-20 1.02
2.25e-20 1.02
2.875e-20 1.02
2.875e-20 1.02
2.875e-20 1.02
2.875e-20 1.02
2.875e-20 1.02
2.875e-20 1.02
2.875e-20 1.02
2.875e-20 1.02
2.875e-20 1.02
2.875e-20 1.02
2.875e-20 1.02
5.61538461538461e-20 1.02
5.61538461538461e-20 1.02
5.61538461538461e-20 1.02
5.61538461538461e-20 1.02
5.61538461538461e-20 1.02
5.61538461538461e-20 1.02
5.61538461538461e-20 1.02
5.61538461538461e-20 1.02
5.61538461538461e-20 1.02
5.61538461538461e-20 1.02
5.61538461538461e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
3.5e-20 1.02
3.5e-20 1.02
3.5e-20 1.02
3.5e-20 1.02
3.5e-20 1.02
3.5e-20 1.02
3.5e-20 1.02
3.5e-20 1.02
3.5e-20 1.02
3.5e-20 1.02
3.5e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
6e-20 1.02
1.225e-19 1.02
1.225e-19 1.02
1.225e-19 1.02
1.225e-19 1.02
1.225e-19 1.02
1.225e-19 1.02
1.225e-19 1.02
1.225e-19 1.02
1.225e-19 1.02
1.225e-19 1.02
1.225e-19 1.02
1.5375e-19 1.02
1.5375e-19 1.02
1.5375e-19 1.02
1.5375e-19 1.02
1.5375e-19 1.02
1.5375e-19 1.02
1.5375e-19 1.02
1.5375e-19 1.02
1.5375e-19 1.02
1.5375e-19 1.02
1.5375e-19 1.02
2.90769230769231e-19 1.02
2.90769230769231e-19 1.02
2.90769230769231e-19 1.02
2.90769230769231e-19 1.02
2.90769230769231e-19 1.02
2.90769230769231e-19 1.02
2.90769230769231e-19 1.02
2.90769230769231e-19 1.02
2.90769230769231e-19 1.02
2.90769230769231e-19 1.02
2.90769230769231e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
1.85e-19 1.02
1.85e-19 1.02
1.85e-19 1.02
1.85e-19 1.02
1.85e-19 1.02
1.85e-19 1.02
1.85e-19 1.02
1.85e-19 1.02
1.85e-19 1.02
1.85e-19 1.02
1.85e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
3.1e-19 1.02
6.225e-19 1.02
6.225e-19 1.02
6.225e-19 1.02
6.225e-19 1.02
6.225e-19 1.02
6.225e-19 1.02
6.225e-19 1.02
6.225e-19 1.02
6.225e-19 1.02
6.225e-19 1.02
6.225e-19 1.02
7.7875e-19 1.02
7.7875e-19 1.02
7.7875e-19 1.02
7.7875e-19 1.02
7.7875e-19 1.02
7.7875e-19 1.02
7.7875e-19 1.02
7.7875e-19 1.02
7.7875e-19 1.02
7.7875e-19 1.02
7.7875e-19 1.02
1.46384615384615e-18 1.02
1.46384615384615e-18 1.02
1.46384615384615e-18 1.02
1.46384615384615e-18 1.02
1.46384615384615e-18 1.02
1.46384615384615e-18 1.02
1.46384615384615e-18 1.02
1.46384615384615e-18 1.02
1.46384615384615e-18 1.02
1.46384615384615e-18 1.02
1.46384615384615e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
9.35e-19 1.02
9.35e-19 1.02
9.35e-19 1.02
9.35e-19 1.02
9.35e-19 1.02
9.35e-19 1.02
9.35e-19 1.02
9.35e-19 1.02
9.35e-19 1.02
9.35e-19 1.02
9.35e-19 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
1.56e-18 1.02
3.1225e-18 1.02
3.1225e-18 1.02
3.1225e-18 1.02
3.1225e-18 1.02
3.1225e-18 1.02
3.1225e-18 1.02
3.1225e-18 1.02
3.1225e-18 1.02
3.1225e-18 1.02
3.1225e-18 1.02
3.1225e-18 1.02
3.90375e-18 1.02
3.90375e-18 1.02
3.90375e-18 1.02
3.90375e-18 1.02
3.90375e-18 1.02
3.90375e-18 1.02
3.90375e-18 1.02
3.90375e-18 1.02
3.90375e-18 1.02
3.90375e-18 1.02
3.90375e-18 1.02
7.32923076923077e-18 1.02
7.32923076923077e-18 1.02
7.32923076923077e-18 1.02
7.32923076923077e-18 1.02
7.32923076923077e-18 1.02
7.32923076923077e-18 1.02
7.32923076923077e-18 1.02
7.32923076923077e-18 1.02
7.32923076923077e-18 1.02
7.32923076923077e-18 1.02
7.32923076923077e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
4.685e-18 1.02
4.685e-18 1.02
4.685e-18 1.02
4.685e-18 1.02
4.685e-18 1.02
4.685e-18 1.02
4.685e-18 1.02
4.685e-18 1.02
4.685e-18 1.02
4.685e-18 1.02
4.685e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
7.81e-18 1.02
1.56225e-17 1.02
1.56225e-17 1.02
1.56225e-17 1.02
1.56225e-17 1.02
1.56225e-17 1.02
1.56225e-17 1.02
1.56225e-17 1.02
1.56225e-17 1.02
1.56225e-17 1.02
1.56225e-17 1.02
1.56225e-17 1.02
1.952875e-17 1.02
1.952875e-17 1.02
1.952875e-17 1.02
1.952875e-17 1.02
1.952875e-17 1.02
1.952875e-17 1.02
1.952875e-17 1.02
1.952875e-17 1.02
1.952875e-17 1.02
1.952875e-17 1.02
1.952875e-17 1.02
3.66561538461539e-17 1.02
3.66561538461539e-17 1.02
3.66561538461539e-17 1.02
3.66561538461539e-17 1.02
3.66561538461539e-17 1.02
3.66561538461539e-17 1.02
3.66561538461539e-17 1.02
3.66561538461539e-17 1.02
3.66561538461539e-17 1.02
3.66561538461539e-17 1.02
3.66561538461539e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
2.3435e-17 1.02
2.3435e-17 1.02
2.3435e-17 1.02
2.3435e-17 1.02
2.3435e-17 1.02
2.3435e-17 1.02
2.3435e-17 1.02
2.3435e-17 1.02
2.3435e-17 1.02
2.3435e-17 1.02
2.3435e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
3.906e-17 1.02
7.81225e-17 1.02
7.81225e-17 1.02
7.81225e-17 1.02
7.81225e-17 1.02
7.81225e-17 1.02
7.81225e-17 1.02
7.81225e-17 1.02
7.81225e-17 1.02
7.81225e-17 1.02
7.81225e-17 1.02
7.81225e-17 1.02
9.765375e-17 1.02
9.765375e-17 1.02
9.765375e-17 1.02
9.765375e-17 1.02
9.765375e-17 1.02
9.765375e-17 1.02
9.765375e-17 1.02
9.765375e-17 1.02
9.765375e-17 1.02
9.765375e-17 1.02
9.765375e-17 1.02
1.83290769230769e-16 1.02
1.83290769230769e-16 1.02
1.83290769230769e-16 1.02
1.83290769230769e-16 1.02
1.83290769230769e-16 1.02
1.83290769230769e-16 1.02
1.83290769230769e-16 1.02
1.83290769230769e-16 1.02
1.83290769230769e-16 1.02
1.83290769230769e-16 1.02
1.83290769230769e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.17185e-16 1.02
1.17185e-16 1.02
1.17185e-16 1.02
1.17185e-16 1.02
1.17185e-16 1.02
1.17185e-16 1.02
1.17185e-16 1.02
1.17185e-16 1.02
1.17185e-16 1.02
1.17185e-16 1.02
1.17185e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
1.9531e-16 1.02
3.906225e-16 1.02
3.906225e-16 1.02
3.906225e-16 1.02
3.906225e-16 1.02
3.906225e-16 1.02
3.906225e-16 1.02
3.906225e-16 1.02
3.906225e-16 1.02
3.906225e-16 1.02
3.906225e-16 1.02
3.906225e-16 1.02
4.8827875e-16 1.02
4.8827875e-16 1.02
4.8827875e-16 1.02
4.8827875e-16 1.02
4.8827875e-16 1.02
4.8827875e-16 1.02
4.8827875e-16 1.02
4.8827875e-16 1.02
4.8827875e-16 1.02
4.8827875e-16 1.02
4.8827875e-16 1.02
9.16463846153846e-16 1.02
9.16463846153846e-16 1.02
9.16463846153846e-16 1.02
9.16463846153846e-16 1.02
9.16463846153846e-16 1.02
9.16463846153846e-16 1.02
9.16463846153846e-16 1.02
9.16463846153846e-16 1.02
9.16463846153846e-16 1.02
9.16463846153846e-16 1.02
9.16463846153846e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
5.85935e-16 1.02
5.85935e-16 1.02
5.85935e-16 1.02
5.85935e-16 1.02
5.85935e-16 1.02
5.85935e-16 1.02
5.85935e-16 1.02
5.85935e-16 1.02
5.85935e-16 1.02
5.85935e-16 1.02
5.85935e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
9.7656e-16 1.02
1.9531225e-15 1.02
1.9531225e-15 1.02
1.9531225e-15 1.02
1.9531225e-15 1.02
1.9531225e-15 1.02
1.9531225e-15 1.02
1.9531225e-15 1.02
1.9531225e-15 1.02
1.9531225e-15 1.02
1.9531225e-15 1.02
1.9531225e-15 1.02
2.44140375e-15 1.02
2.44140375e-15 1.02
2.44140375e-15 1.02
2.44140375e-15 1.02
2.44140375e-15 1.02
2.44140375e-15 1.02
2.44140375e-15 1.02
2.44140375e-15 1.02
2.44140375e-15 1.02
2.44140375e-15 1.02
2.44140375e-15 1.02
4.58232923076923e-15 1.02
4.58232923076923e-15 1.02
4.58232923076923e-15 1.02
4.58232923076923e-15 1.02
4.58232923076923e-15 1.02
