1 0.02426
1.0398 0.0346958
1.08118 0.0373363
1.12421 0.0320286
1.16895 0.0222141
1.21547 0.0126151
1.26385 0.00707204
1.31415 0.00732731
1.36645 0.012889
1.42083 0.0216712
1.47738 0.0309538
1.53617 0.03827
1.59731 0.0419934
1.66088 0.0415633
1.72698 0.0374051
1.79571 0.0306573
1.86718 0.0228251
1.94149 0.0154521
2.01876 0.00986749
2.0991 0.00703133
2.18264 0.00747355
2.26951 0.0113084
2.35983 0.0182998
2.45375 0.0279524
2.55141 0.0396106
2.65295 0.0525484
2.75853 0.0660449
2.86832 0.0794397
2.98247 0.0921693
3.10117 0.103786
3.22459 0.113963
3.35292 0.122489
3.48637 0.129257
3.62512 0.134248
3.76939 0.137512
3.91941 0.139155
4.07539 0.139318
4.23759 0.138165
4.40624 0.135873
4.5816 0.132621
4.76394 0.128583
4.95354 0.123923
5.15068 0.118793
5.35567 0.113328
5.56881 0.107647
5.79044 0.101854
6.02089 0.0960354
6.26052 0.0902647
6.50968 0.0846008
6.76875 0.0790905
7.03814 0.0737699
7.31824 0.0686659
7.6095 0.0637971
7.91234 0.0591755
8.22724 0.0548076
8.55467 0.0506949
8.89513 0.0468356
9.24915 0.0432247
9.61725 0.0398552
10 0.0367182
